cite,cited,subgraph_1hop,subgraph_2hop,subgraph_3hop
32276,636500,"[[147870], [636500]]","[[25702, 147870], [147870, 636500]]","[[15076, 25702, 32276, 147870], [25702, 147870, 15076, 636500]]"
32276,636511,"[[910, 32276, 174418, 174425, 174425], [636511, 174418, 636511, 174418, 636511]]","[[906, 910, 910, 910, 5462, 5869, 25702, 32276, 77758, 174418, 174425, 174425], [910, 5462, 5869, 636511, 910, 910, 910, 174418, 910, 636511, 174418, 636511]]","[[906, 910, 910, 910, 1365, 2696, 5462, 5869, 15076, 25702, 32276, 32276, 77758, 174418, 174425, 174425], [910, 5462, 5869, 636511, 77758, 5869, 910, 910, 25702, 910, 15076, 174418, 910, 636511, 174418, 636511]]"
32688,1717,"[[4330, 4330, 4335, 6913, 6913], [1717, 32688, 1717, 1717, 4330]]","[[4330, 4330, 4335, 6913, 6913, 12638, 646286, 646289], [1717, 32688, 1717, 1717, 4330, 4330, 6913, 6913]]","[[4330, 4330, 4335, 6913, 6913, 12631, 12638, 16819, 16819, 126927, 642681, 642894, 643221, 643221, 643221, 643221, 646286, 646289], [1717, 32688, 1717, 1717, 4330, 12638, 4330, 643221, 646286, 646286, 646286, 646286, 126927, 16819, 642894, 646286, 6913, 6913]]"
32688,69418,"[[4330, 4330], [32688, 69418]]","[[4330, 4330, 6913, 12638], [32688, 69418, 4330, 4330]]","[[4330, 4330, 6913, 12631, 12638, 646286, 646289], [32688, 69418, 4330, 12638, 4330, 6913, 6913]]"
32698,95719,"[[4335, 4335, 19697, 19697, 24966, 24966, 95718], [32698, 95718, 32698, 95718, 19697, 95719, 32698]]","[[4335, 4335, 4335, 19697, 19697, 19697, 24966, 24966, 24966, 71904, 71904, 95718, 239800], [239800, 32698, 95718, 239800, 32698, 95718, 19697, 239800, 95719, 239800, 95718, 32698, 95718]]","[[4335, 4335, 4335, 19697, 19697, 19697, 24966, 24966, 24966, 71904, 71904, 95718, 239800], [239800, 32698, 95718, 239800, 32698, 95718, 19697, 239800, 95719, 239800, 95718, 32698, 95718]]"
32872,1118245,"[[114, 117, 7419, 17201, 17201, 17201, 17208], [1118245, 32872, 1118245, 1118245, 17208, 32872, 32872]]","[[114, 117, 6169, 6213, 6213, 6213, 6213, 7419, 13193, 17201, 17201, 17201, 17208, 20534, 36131], [1118245, 32872, 7419, 13193, 17208, 20534, 7419, 1118245, 17208, 1118245, 17208, 32872, 32872, 7419, 17208]]","[[114, 114, 114, 117, 887, 887, 4584, 4584, 6151, 6163, 6169, 6213, 6213, 6213, 6213, 6213, 6213, 6213, 6213, 7419, 13193, 13972, 17201, 17201, 17201, 17208, 20534, 28227, 28350, 28350, 28489, 36131], [1118245, 28227, 28350, 32872, 6151, 6213, 6151, 6213, 6213, 20534, 7419, 13193, 17208, 20534, 28227, 28350, 6151, 6163, 7419, 1118245, 17208, 20534, 1118245, 17208, 32872, 32872, 7419, 6169, 13193, 28227, 13193, 17208]]"
33231,315266,"[[6814, 6814, 33231, 445938], [315266, 445938, 445938, 315266]]","[[6814, 6814, 6814, 18777, 33231, 33231, 158172, 445938], [158172, 315266, 445938, 445938, 158172, 445938, 445938, 315266]]","[[6814, 6814, 6814, 18777, 33231, 33231, 77438, 158172, 445938], [158172, 315266, 445938, 445938, 158172, 445938, 158172, 445938, 315266]]"
33231,445938,"[[6814, 6814, 18777, 33231, 158172], [158172, 445938, 445938, 158172, 445938]]","[[6814, 6814, 18777, 33231, 77438, 158172], [158172, 445938, 445938, 158172, 158172, 445938]]","[[6814, 6814, 18777, 33231, 36131, 37888, 77438, 77438, 158172], [158172, 445938, 445938, 158172, 77438, 77438, 158172, 37888, 445938]]"
33818,1120138,"[[9586, 9586, 33818, 33818, 33823, 33823, 33823, 78508, 78552, 78552, 78552, 78555, 78555, 78555, 78557, 78557, 78557], [1120138, 33818, 78552, 78557, 33818, 78552, 78557, 1120138, 33818, 78557, 9586, 1120138, 33818, 78557, 1120138, 33818, 9586]]","[[9586, 9586, 33818, 33818, 33823, 33823, 33823, 78508, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78555, 78557, 78557, 78557, 78557], [1120138, 33818, 78552, 78557, 33818, 78552, 78557, 1120138, 9586, 33818, 78511, 78557, 9586, 1120138, 33818, 78557, 1120138, 33818, 78511, 9586]]","[[35, 35, 9586, 9586, 33818, 33818, 33823, 33823, 33823, 78508, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78555, 78557, 78557, 78557, 78557, 141342], [141342, 78511, 1120138, 33818, 78552, 78557, 33818, 78552, 78557, 1120138, 9586, 33818, 78511, 78557, 9586, 1120138, 33818, 78557, 1120138, 33818, 78511, 9586, 78511]]"
33818,78549,"[[9586, 33818, 33818, 33823, 33823, 33823, 33823, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557], [33818, 78552, 78557, 33818, 78549, 78552, 78557, 33818, 78557, 9586, 33818, 78557, 33818, 78549, 9586]]","[[9586, 33818, 33818, 33823, 33823, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557, 78557], [33818, 78552, 78557, 33818, 78549, 78552, 78557, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 78549, 9586]]","[[35, 35, 9586, 33818, 33818, 33823, 33823, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557, 78557, 141342], [141342, 78511, 33818, 78552, 78557, 33818, 78549, 78552, 78557, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 78549, 9586, 78511]]"
33818,78552,"[[9586, 33818, 33823, 33823, 33823, 78552, 78552, 78555, 78555, 78557, 78557], [33818, 78557, 33818, 78552, 78557, 78557, 9586, 33818, 78557, 33818, 9586]]","[[9586, 33818, 33823, 33823, 33823, 78511, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557], [33818, 78557, 33818, 78552, 78557, 9586, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 9586]]","[[35, 35, 9586, 33818, 33823, 33823, 33823, 78511, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557, 141342], [141342, 78511, 33818, 78557, 33818, 78552, 78557, 9586, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 9586, 78511]]"
33818,78557,"[[9586, 33818, 33823, 33823, 33823, 78552, 78552, 78552, 78555, 78555, 78557], [33818, 78552, 33818, 78552, 78557, 33818, 78557, 9586, 33818, 78557, 9586]]","[[9586, 33818, 33823, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557], [33818, 78552, 33818, 78552, 78557, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 78511, 9586]]","[[35, 35, 9586, 33818, 33823, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 141342], [141342, 78511, 33818, 78552, 33818, 78552, 78557, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 78511, 9586, 78511]]"
33823,33818,"[[9586, 33818, 33818, 33823, 33823, 78552, 78552, 78552, 78555, 78555, 78557, 78557], [33818, 78552, 78557, 78552, 78557, 33818, 78557, 9586, 33818, 78557, 33818, 9586]]","[[9586, 33818, 33818, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557], [33818, 78552, 78557, 78552, 78557, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 9586]]","[[35, 35, 9586, 33818, 33818, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557, 141342], [141342, 78511, 33818, 78552, 78557, 78552, 78557, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 9586, 78511]]"
33823,78549,"[[33818, 33818, 33823, 33823, 78557, 78557], [78549, 78557, 33818, 78557, 33818, 78549]]","[[9586, 33818, 33818, 33818, 33823, 33823, 33823, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557], [33818, 78549, 78552, 78557, 33818, 78552, 78557, 33818, 78557, 9586, 33818, 78557, 33818, 78549, 9586]]","[[9586, 33818, 33818, 33818, 33823, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557, 78557], [33818, 78549, 78552, 78557, 33818, 78552, 78557, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 78549, 9586]]"
33823,78552,"[[33818, 33823, 78552], [78552, 33818, 33818]]","[[9586, 33818, 33818, 33823, 33823, 78552, 78552, 78552, 78555, 78555, 78557, 78557], [33818, 78552, 78557, 33818, 78557, 33818, 78557, 9586, 33818, 78557, 33818, 9586]]","[[9586, 33818, 33818, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557], [33818, 78552, 78557, 33818, 78557, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 9586]]"
33823,78557,"[[33818, 33818, 33823, 33823, 78552, 78552, 78555, 78555, 78557], [78552, 78557, 33818, 78552, 33818, 78557, 33818, 78557, 33818]]","[[9586, 33818, 33818, 33823, 33823, 78552, 78552, 78552, 78555, 78555, 78557, 78557], [33818, 78552, 78557, 33818, 78552, 33818, 78557, 9586, 33818, 78557, 33818, 9586]]","[[9586, 33818, 33818, 33823, 33823, 78511, 78552, 78552, 78552, 78552, 78555, 78555, 78557, 78557, 78557], [33818, 78552, 78557, 33818, 78552, 9586, 33818, 78511, 78557, 9586, 33818, 78557, 33818, 78511, 9586]]"
33895,1103960,"[[35, 35, 35, 3229, 33895, 33904, 33907, 58758], [1103960, 33904, 33907, 1103960, 33904, 1103960, 1103960, 33895]]","[[35, 35, 35, 35, 35, 35, 3229, 6184, 14062, 14062, 29492, 29492, 30817, 33895, 33904, 33907, 58758, 58758, 82920, 97390, 97645, 144408, 210871, 210872, 210872, 503893, 576973], [1103960, 210871, 33904, 33907, 503893, 97645, 1103960, 3229, 33907, 97390, 144408, 3229, 3229, 33904, 1103960, 1103960, 33895, 576973, 35, 33907, 33907, 3229, 35, 210871, 35, 33904, 58758]]","[[35, 35, 35, 35, 35, 35, 35, 35, 3229, 4584, 4584, 4584, 6184, 6213, 6213, 6214, 14062, 14062, 19621, 29492, 29492, 30817, 33895, 33904, 33907, 35061, 44514, 58758, 58758, 82920, 82920, 97390, 97645, 134219, 144408, 202639, 210871, 210871, 210872, 210872, 210872, 231198, 273152, 503893, 576973], [1103960, 210871, 273152, 33904, 33907, 35061, 503893, 97645, 1103960, 6184, 6213, 6214, 3229, 6184, 6214, 6184, 33907, 97390, 6184, 144408, 3229, 3229, 33904, 1103960, 1103960, 210871, 210871, 33895, 576973, 273152, 35, 33907, 33907, 503893, 3229, 144408, 273152, 35, 210871, 273152, 35, 144408, 210871, 33904, 58758]]"
33904,1103960,"[[35, 35, 35, 35, 3229, 33895, 33895, 33907, 503893], [1103960, 33904, 33907, 503893, 1103960, 1103960, 33904, 1103960, 33904]]","[[35, 35, 35, 35, 35, 35, 3229, 6184, 14062, 14062, 29492, 29492, 30817, 33895, 33895, 33907, 58758, 82920, 97390, 97645, 134219, 144408, 210871, 210872, 210872, 503893], [1103960, 210871, 33904, 33907, 503893, 97645, 1103960, 3229, 33907, 97390, 144408, 3229, 3229, 1103960, 33904, 1103960, 33895, 35, 33907, 33907, 503893, 3229, 35, 210871, 35, 33904]]","[[35, 35, 35, 35, 35, 35, 35, 35, 3229, 4584, 4584, 4584, 6184, 6213, 6213, 6214, 14062, 14062, 19621, 29492, 29492, 30817, 33895, 33895, 33907, 35061, 44514, 58758, 58758, 82920, 82920, 97390, 97645, 134219, 144408, 202639, 210871, 210871, 210872, 210872, 210872, 231198, 273152, 503893, 576973], [1103960, 210871, 273152, 33904, 33907, 35061, 503893, 97645, 1103960, 6184, 6213, 6214, 3229, 6184, 6214, 6184, 33907, 97390, 6184, 144408, 3229, 3229, 1103960, 33904, 1103960, 210871, 210871, 33895, 576973, 273152, 35, 33907, 33907, 503893, 3229, 144408, 273152, 35, 210871, 273152, 35, 144408, 210871, 33904, 58758]]"
33904,1110546,"[[35, 35, 35, 33895, 178718, 178727, 503893], [178727, 33904, 503893, 33904, 1110546, 1110546, 33904]]","[[35, 35, 35, 35, 33895, 58758, 82920, 134219, 178718, 178727, 210871, 210872, 210872, 503893], [178727, 210871, 33904, 503893, 33904, 33895, 35, 503893, 1110546, 1110546, 35, 210871, 35, 33904]]","[[35, 35, 35, 35, 35, 35, 33895, 35061, 44514, 58758, 58758, 82920, 82920, 134219, 178718, 178727, 210871, 210871, 210872, 210872, 210872, 273152, 503893, 576973], [178727, 210871, 273152, 33904, 35061, 503893, 33904, 210871, 210871, 33895, 576973, 273152, 35, 503893, 1110546, 1110546, 273152, 35, 210871, 273152, 35, 210871, 33904, 58758]]"
33907,1103960,"[[35, 35, 35, 35, 3229, 14062, 14062, 33895, 33895, 33904, 97390, 97645], [1103960, 33904, 33907, 97645, 1103960, 33907, 97390, 1103960, 33904, 1103960, 33907, 33907]]","[[35, 35, 35, 35, 35, 35, 3229, 6184, 14062, 14062, 29492, 29492, 30817, 33895, 33895, 33904, 58758, 82920, 97390, 97645, 144408, 210871, 210872, 210872, 503893], [1103960, 210871, 33904, 33907, 503893, 97645, 1103960, 3229, 33907, 97390, 144408, 3229, 3229, 1103960, 33904, 1103960, 33895, 35, 33907, 33907, 3229, 35, 210871, 35, 33904]]","[[35, 35, 35, 35, 35, 35, 35, 35, 3229, 4584, 4584, 4584, 6184, 6213, 6213, 6214, 14062, 14062, 19621, 29492, 29492, 30817, 33895, 33895, 33904, 35061, 44514, 58758, 58758, 82920, 82920, 97390, 97645, 134219, 144408, 202639, 210871, 210871, 210872, 210872, 210872, 231198, 273152, 503893, 576973], [1103960, 210871, 273152, 33904, 33907, 35061, 503893, 97645, 1103960, 6184, 6213, 6214, 3229, 6184, 6214, 6184, 33907, 97390, 6184, 144408, 3229, 3229, 1103960, 33904, 1103960, 210871, 210871, 33895, 576973, 273152, 35, 33907, 33907, 503893, 3229, 144408, 273152, 35, 210871, 273152, 35, 144408, 210871, 33904, 58758]]"
33907,1134022,"[[35, 35, 35, 1688, 14062, 14062, 97390, 97645], [1688, 33907, 97645, 1134022, 33907, 97390, 33907, 33907]]","[[35, 35, 35, 35, 1688, 14062, 14062, 58758, 82920, 97390, 97645, 210871, 210872, 210872], [1688, 210871, 33907, 97645, 1134022, 33907, 97390, 1688, 35, 33907, 33907, 35, 210871, 35]]","[[35, 35, 35, 35, 35, 35, 1688, 14062, 14062, 35061, 44514, 58758, 58758, 82920, 82920, 97390, 97645, 210871, 210871, 210872, 210872, 210872, 273152, 576973], [1688, 210871, 273152, 33907, 35061, 97645, 1134022, 33907, 97390, 210871, 210871, 1688, 576973, 273152, 35, 33907, 33907, 273152, 35, 210871, 273152, 35, 210871, 58758]]"
33907,1136814,"[[35, 35, 35, 35, 1688, 14062, 14062, 97390, 97645], [1136814, 1688, 33907, 97645, 1136814, 33907, 97390, 33907, 33907]]","[[35, 35, 35, 35, 35, 1688, 14062, 14062, 58758, 82920, 97390, 97645, 210871, 210872, 210872], [1136814, 1688, 210871, 33907, 97645, 1136814, 33907, 97390, 1688, 35, 33907, 33907, 35, 210871, 35]]","[[35, 35, 35, 35, 35, 35, 35, 1688, 14062, 14062, 35061, 44514, 58758, 58758, 82920, 82920, 97390, 97645, 210871, 210871, 210872, 210872, 210872, 273152, 576973], [1136814, 1688, 210871, 273152, 33907, 35061, 97645, 1136814, 33907, 97390, 210871, 210871, 1688, 576973, 273152, 35, 33907, 33907, 273152, 35, 210871, 273152, 35, 210871, 58758]]"
33907,593091,"[[35, 35, 35, 35, 14062, 14062, 85352, 85352, 97390, 97645, 97645, 152483], [33907, 593091, 85352, 97645, 33907, 97390, 152483, 593091, 33907, 33907, 593091, 593091]]","[[35, 35, 35, 35, 35, 35, 1688, 14062, 14062, 82920, 85352, 85352, 97390, 97645, 97645, 152483, 210871, 210872, 210872], [1688, 210871, 33907, 593091, 85352, 97645, 152483, 33907, 97390, 35, 152483, 593091, 33907, 33907, 593091, 593091, 35, 210871, 35]]","[[35, 35, 35, 35, 35, 35, 35, 35, 1688, 14062, 14062, 35061, 44514, 58758, 82920, 82920, 85352, 85352, 97390, 97645, 97645, 152483, 210871, 210871, 210872, 210872, 210872, 273152], [1688, 210871, 273152, 33907, 35061, 593091, 85352, 97645, 152483, 33907, 97390, 210871, 210871, 1688, 273152, 35, 152483, 593091, 33907, 33907, 593091, 593091, 273152, 35, 210871, 273152, 35, 210871]]"
33907,593813,"[[35, 35, 35, 14062, 14062, 33895, 94639, 97390, 97645], [33907, 593813, 97645, 33907, 97390, 593813, 593813, 33907, 33907]]","[[35, 35, 35, 35, 14062, 14062, 33895, 58758, 82920, 94639, 97390, 97645, 210871, 210872, 210872], [210871, 33907, 593813, 97645, 33907, 97390, 593813, 33895, 35, 593813, 33907, 33907, 35, 210871, 35]]","[[35, 35, 35, 35, 35, 35, 14062, 14062, 33895, 35061, 44514, 58758, 58758, 82920, 82920, 94639, 97390, 97645, 210871, 210871, 210872, 210872, 210872, 273152, 576973], [210871, 273152, 33907, 35061, 593813, 97645, 33907, 97390, 593813, 210871, 210871, 33895, 576973, 273152, 35, 593813, 33907, 33907, 273152, 35, 210871, 273152, 35, 210871, 58758]]"
34082,1103969,"[[14428, 14428, 14428, 14429, 14429, 14430, 14430, 14430], [1103969, 14429, 34082, 1103969, 34082, 1103969, 14429, 34082]]","[[14428, 14428, 14428, 14428, 14429, 14429, 14429, 14430, 14430, 14430, 14430, 73119], [1103969, 14429, 34082, 73119, 1103969, 34082, 73119, 1103969, 14429, 34082, 73119, 14429]]","[[14428, 14428, 14428, 14428, 14429, 14429, 14429, 14430, 14430, 14430, 14430, 73119], [1103969, 14429, 34082, 73119, 1103969, 34082, 73119, 1103969, 14429, 34082, 73119, 14429]]"
34082,1119216,"[[14428, 14428, 14429, 14429, 14430, 14430, 14430], [14429, 34082, 1119216, 34082, 1119216, 14429, 34082]]","[[14428, 14428, 14428, 14429, 14429, 14429, 14430, 14430, 14430, 14430, 73119], [14429, 34082, 73119, 1119216, 34082, 73119, 1119216, 14429, 34082, 73119, 14429]]","[[14428, 14428, 14428, 14429, 14429, 14429, 14430, 14430, 14430, 14430, 73119], [14429, 34082, 73119, 1119216, 34082, 73119, 1119216, 14429, 34082, 73119, 14429]]"
34257,1106771,"[[45533, 74427, 74427], [1106771, 1106771, 34257]]","[[45533, 74427, 74427, 340299], [1106771, 1106771, 34257, 74427]]","[[1365, 42156, 45533, 74427, 74427, 340299], [340299, 340299, 1106771, 1106771, 34257, 74427]]"
34257,1111186,"[[34257, 74427, 192870], [192870, 34257, 1111186]]","[[34257, 74427, 192870, 340299], [192870, 34257, 1111186, 74427]]","[[1365, 34257, 42156, 74427, 192870, 340299], [340299, 192870, 340299, 34257, 1111186, 74427]]"
34257,1114398,"[[34257, 74427, 192870], [192870, 34257, 1114398]]","[[34257, 74427, 192870, 340299], [192870, 34257, 1114398, 74427]]","[[1365, 34257, 42156, 74427, 192870, 340299], [340299, 192870, 340299, 34257, 1114398, 74427]]"
34257,1116974,"[[45533, 74427, 74427], [1116974, 1116974, 34257]]","[[45533, 74427, 74427, 340299], [1116974, 1116974, 34257, 74427]]","[[1365, 42156, 45533, 74427, 74427, 340299], [340299, 340299, 1116974, 1116974, 34257, 74427]]"
34257,1122642,"[[34257, 34257, 34257, 34263, 34263, 34266, 34266, 34266, 74427, 74427, 90655, 90655, 213246, 213246], [34263, 34266, 90655, 1122642, 90655, 1122642, 34263, 90655, 34257, 34266, 1122642, 34263, 1122642, 34263]]","[[34257, 34257, 34257, 34257, 34263, 34263, 34263, 34266, 34266, 34266, 45533, 45533, 74427, 74427, 74427, 87482, 90655, 90655, 213246, 213246, 340299], [34263, 34266, 87482, 90655, 1122642, 87482, 90655, 1122642, 34263, 90655, 34266, 87482, 34257, 34266, 87482, 34266, 1122642, 34263, 1122642, 34263, 74427]]","[[1365, 34257, 34257, 34257, 34257, 34263, 34263, 34263, 34266, 34266, 34266, 42156, 45533, 45533, 74427, 74427, 74427, 87482, 90655, 90655, 213246, 213246, 340299], [340299, 34263, 34266, 87482, 90655, 1122642, 87482, 90655, 1122642, 34263, 90655, 340299, 34266, 87482, 34257, 34266, 87482, 34266, 1122642, 34263, 1122642, 34263, 74427]]"
34257,1153003,"[[9708, 34257, 74427, 74427, 270600, 368605], [1153003, 368605, 34257, 368605, 1153003, 1153003]]","[[6741, 9708, 34257, 74427, 74427, 270600, 340299, 368605], [9708, 1153003, 368605, 34257, 368605, 1153003, 74427, 1153003]]","[[1365, 6741, 9708, 34257, 42156, 74427, 74427, 270600, 340299, 368605], [340299, 9708, 1153003, 368605, 340299, 34257, 368605, 1153003, 74427, 1153003]]"
34257,34263,"[[34257, 34257, 34263, 34266, 34266, 74427, 74427, 90655, 213246], [34266, 90655, 90655, 34263, 90655, 34257, 34266, 34263, 34263]]","[[34257, 34257, 34257, 34263, 34263, 34266, 34266, 45533, 45533, 74427, 74427, 74427, 87482, 90655, 213246, 340299], [34266, 87482, 90655, 87482, 90655, 34263, 90655, 34266, 87482, 34257, 34266, 87482, 34266, 34263, 34263, 74427]]","[[1365, 34257, 34257, 34257, 34263, 34263, 34266, 34266, 42156, 45533, 45533, 74427, 74427, 74427, 87482, 90655, 213246, 340299], [340299, 34266, 87482, 90655, 87482, 90655, 34263, 90655, 340299, 34266, 87482, 34257, 34266, 87482, 34266, 34263, 34263, 74427]]"
34257,34266,"[[34257, 45533, 45533, 74427, 74427, 74427, 87482], [87482, 34266, 87482, 34257, 34266, 87482, 34266]]","[[34257, 34257, 34263, 34266, 45533, 45533, 74427, 74427, 74427, 87482, 340299], [34263, 87482, 87482, 34263, 34266, 87482, 34257, 34266, 87482, 34266, 74427]]","[[1365, 34257, 34257, 34257, 34263, 34263, 34266, 34266, 42156, 45533, 45533, 74427, 74427, 74427, 87482, 90655, 213246, 340299], [340299, 34263, 87482, 90655, 87482, 90655, 34263, 90655, 340299, 34266, 87482, 34257, 34266, 87482, 34266, 34263, 34263, 74427]]"
34257,368605,"[[74427, 74427], [34257, 368605]]","[[74427, 74427, 340299], [34257, 368605, 74427]]","[[1365, 42156, 74427, 74427, 340299], [340299, 340299, 34257, 368605, 74427]]"
34257,87482,"[[34257, 34263, 45533, 74427, 74427], [34263, 87482, 87482, 34257, 87482]]","[[34257, 34257, 34257, 34263, 34263, 34266, 34266, 45533, 45533, 74427, 74427, 74427, 87482, 90655, 213246, 340299], [34263, 34266, 90655, 87482, 90655, 34263, 90655, 34266, 87482, 34257, 34266, 87482, 34266, 34263, 34263, 74427]]","[[1365, 34257, 34257, 34257, 34263, 34263, 34266, 34266, 42156, 45533, 45533, 74427, 74427, 74427, 87482, 90655, 213246, 340299], [340299, 34263, 34266, 90655, 87482, 90655, 34263, 90655, 340299, 34266, 87482, 34257, 34266, 87482, 34266, 34263, 34263, 74427]]"
